1302702,13*****,1******,*******
1302801,13*****,1******,*******
1302900,13*****,1******,*******
1303007,13*****,1******,*******
1303106,13*****,1******,*******
1303205,13*****,1******,*******
1303304,13*****,1******,*******
1303403,13*****,1******,*******
1303502,13*****,1******,*******
1303536,13*****,1******,*******
1303569,13*****,1******,*******
1303601,13*****,1******,*******
1303700,13*****,1******,*******
1303809,13*****,1******,*******
1303908,13*****,1******,*******
1303957,13*****,1******,*******
1304005,13*****,1******,*******
1304062,13*****,1******,*******
1304104,13*****,1******,*******
1304203,13*****,1******,*******
1304237,13*****,1******,*******
1304260,13*****,1******,*******
1304302,13*****,1******,*******
1304401,13*****,1******,*******
1400027,14*****,1******,*******
1400050,14*****,1******,*******
1400100,14*****,1******,*******
1400159,14*****,1******,*******
1400175,14*****,1******,*******
1400209,14*****,1******,*******
1400233,14*****,1******,*******
1400282,14*****,1******,*******
1400308,14*****,1******,*******
1400407,14*****,1******,*******
1400456,14*****,1******,*******
1400472,14*****,1******,*******
1400506,14*****,1******,*******
1400605,14*****,1******,*******
1400704,14*****,1******,*******
1500107,15*****,1******,*******
1500131,15*****,1******,*******
1500206,15*****,1******,*******
1500305,15*****,1******,*******
1500347,15*****,1******,*******
1500404,15*****,1******,*******
1500503,15*****,1******,*******
1500602,15*****,1******,*******
1500701,15*****,1******,*******
1500800,15*****,1******,*******
1500859,15*****,1******,*******
1500909,15*****,1******,*******
1500958,15*****,1******,*******
1501006,15*****,1******,*******
1501105,15*****,1******,*******
1501204,15*****,1******,*******
1501253,15*****,1******,*******
1501303,15*****,1******,*******
1501402,15*****,1******,*******
1501451,15*****,1******,*******
1501501,15*****,1******,*******
1501576,15*****,1******,*******
1501600,15*****,1******,*******
1501709,15*****,1******,*******
1501725,15*****,1******,*******
1501758,15*****,1******,*******
1501782,15*****,1******,*******
1501808,15*****,1******,*******
1501907,15*****,1******,*******
1501956,15*****,1******,*******
1502004,15*****,1******,*******
1502103,15*****,1******,*******
1502152,15*****,1******,*******
1502202,15*****,1******,*******
1502301,15*****,1******,*******
1502400,15*****,1******,*******
1502509,15*****,1******,*******
1502608,15*****,1******,*******
1502707,15*****,1******,*******
1502756,15*****,1******,*******
1502764,15*****,1******,*******
1502772,15*****,1******,*******
1502806,15*****,1******,*******
1502855,15*****,1******,*******
1502905,15*****,1******,*******
1502939,15*****,1******,*******
1502954,15*****,1******,*******
1503002,15*****,1******,*******
1503044,15*****,1******,*******
1503077,15*****,1******,*******
1503093,15*****,1******,*******
1503101,15*****,1******,*******
1503200,15*****,1******,*******
1503309,15*****,1******,*******
1503408,15*****,1******,*******
1503457,15*****,1******,*******
1503507,15*****,1******,*******
1503606,15*****,1******,*******
1503705,15*****,1******,*******
1503754,15*****,1******,*******
1503804,15*****,1******,*******
1503903,15*****,1******,*******
1504000,15*****,1******,*******
1504059,15*****,1******,*******
1504109,15*****,1******,*******
1504208,15*****,1******,*******
1504307,15*****,1******,*******
1504406,15*****,1******,*******
1504422,15*****,1******,*******
1504455,15*****,1******,*******
1504505,15*****,1******,*******
1504604,15*****,1******,*******
1504703,15*****,1******,*******
1504752,15*****,1******,*******
1504802,15*****,1******,*******
1504901,15*****,1******,*******
1504950,15*****,1******,*******
1504976,15*****,1******,*******
1505007,15*****,1******,*******
1505031,15*****,1******,*******
1505064,15*****,1******,*******
1505106,15*****,1******,*******
1505205,15*****,1******,*******
1505304,15*****,1******,*******
1505403,15*****,1******,*******
1505437,15*****,1******,*******
1505486,15*****,1******,*******
1505494,15*****,1******,*******
1505502,15*****,1******,*******
1505536,15*****,1******,*******
1505551,15*****,1******,*******
1505601,15*****,1******,*******
1505635,15*****,1******,*******
1505650,15*****,1******,*******
1505700,15*****,1******,*******
1505809,15*****,1******,*******
1505908,15*****,1******,*******
1506005,15*****,1******,*******
1506104,15*****,1******,*******
1506112,15*****,1******,*******
1506138,15*****,1******,*******
1506161,15*****,1******,*******
1506187,15*****,1******,*******
1506195,15*****,1******,*******
1506203,15*****,1******,*******
1506302,15*****,1******,*******
1506351,15*****,1******,*******
1506401,15*****,1******,*******
1506500,15*****,1******,*******
1506559,15*****,1******,*******
1506583,15*****,1******,*******
1506609,15*****,1******,*******
1506708,15*****,1******,*******
1506807,15*****,1******,*******
1506906,15*****,1******,*******
1507003,15*****,1******,*******
1507102,15*****,1******,*******
1507151,15*****,1******,*******
1507201,15*****,1******,*******
1507300,15*****,1******,*******
1507409,15*****,1******,*******
1507458,15*****,1******,*******
1507466,15*****,1******,*******
1507474,15*****,1******,*******
1507508,15*****,1******,*******
1507607,15*****,1******,*******
1507706,15*****,1******,*******
1507755,15*****,1******,*******
1507805,15*****,1******,*******
1507904,15*****,1******,*******
1507953,15*****,1******,*******
1507961,15*****,1******,*******
1507979,15*****,1******,*******
1508001,15*****,1******,*******
1508035,15*****,1******,*******
1508050,15*****,1******,*******
1508084,15*****,1******,*******
1508100,15*****,1******,*******
1508126,15*****,1******,*******
1508159,15*****,1******,*******
1508209,15*****,1******,*******
1508308,15*****,1******,*******
1508357,15*****,1******,*******
1508407,15*****,1******,*******
1600055,16*****,1******,*******
1600105,16*****,1******,*******
1600154,16*****,1******,*******
1600204,16*****,1******,*******
1600212,16*****,1******,*******
1600238,16*****,1******,*******
1600253,16*****,1******,*******
1600279,16*****,1******,*******
1600303,16*****,1******,*******
1600402,16*****,1******,*******
1600501,16*****,1******,*******
1600535,16*****,1******,*******
1600550,16*****,1******,*******
1600600,16*****,1******,*******
1600709,16*****,1******,*******
1600808,16*****,1******,*******
1700251,17*****,1******,*******
1700301,17*****,1******,*******
1700350,17*****,1******,*******
1700400,17*****,1******,*******
1700707,17*****,1******,*******
1701002,17*****,1******,*******
1701051,17*****,1******,*******
1701101,17*****,1******,*******
1701309,17*****,1******,*******
1701903,17*****,1******,*******
1702000,17*****,1******,*******
1702109,17*****,1******,*******
1702158,17*****,1******,*******
1702208,17*****,1******,*******
1702307,17*****,1******,*******
1702406,17*****,1******,*******
1702554,17*****,1******,*******
1702703,17*****,1******,*******
1702901,17*****,1******,*******
1703008,17*****,1******,*******
1703057,17*****,1******,*******
1703073,17*****,1******,*******
1703107,17*****,1******,*******
1703206,17*****,1******,*******
1703305,17*****,1******,*******
1703602,17*****,1******,*******
1703701,17*****,1******,*******
1703800,17*****,1******,*******
1703826,17*****,1******,*******
1703842,17*****,1******,*******
1703867,17*****,1******,*******
1703883,17*****,1******,*******
1703891,17*****,1******,*******
1703909,17*****,1******,*******
1704105,17*****,1******,*******
1704600,17*****,1******,*******
1705102,17*****,1******,*******
1705508,17*****,1******,*******
1705557,17*****,1******,*******
1705607,17*****,1******,*******
1706001,17*****,1******,*******
1706100,17*****,1******,*******
1706258,17*****,1******,*******
1706506,17*****,1******,*******
1707009,17*****,1******,*******
1707108,17*****,1******,*******
1707207,17*****,1******,*******
1707306,17*****,1******,*******
1707405,17*****,1******,*******
1707553,17*****,1******,*******
1707652,17*****,1******,*******
1707702,17*****,1******,*******
1708205,17*****,1******,*******
1708254,17*****,1******,*******
1708304,17*****,1******,*******
1709005,17*****,1******,*******
1709302,17*****,1******,*******
1709500,17*****,1******,*******
1709807,17*****,1******,*******
1710508,17*****,1******,*******
1710706,17*****,1******,*******
1710904,17*****,1******,*******
1711100,17*****,1******,*******
1711506,17*****,1******,*******
1711803,17*****,1******,*******
1711902,17*****,1******,*******
1711951,17*****,1******,*******
1712009,17*****,1******,*******
1712157,17*****,1******,*******
1712405,17*****,1******,*******
1712454,17*****,1******,*******
1712504,17*****,1******,*******
1712702,17*****,1******,*******
1712801,17*****,1******,*******
1713205,17*****,1******,*******
1713304,17*****,1******,*******
1713601,17*****,1******,*******
1713700,17*****,1******,*******
1713809,17*****,1******,*******
1713957,17*****,1******,*******
1714203,17*****,1******,*******
1714302,17*****,1******,*******
1714880,17*****,1******,*******
1715002,17*****,1******,*******
1715101,17*****,1******,*******
1715150,17*****,1******,*******
1715259,17*****,1******,*******
1715507,17*****,1******,*******
1715705,17*****,1******,*******
1715754,17*****,1******,*******
1716109,17*****,1******,*******
1716208,17*****,1******,*******
1716307,17*****,1******,*******
1716505,17*****,1******,*******
1716604,17*****,1******,*******
1716653,17*****,1******,*******
1716703,17*****,1******,*******
1717008,17*****,1******,*******
1717206,17*****,1******,*******
1717503,17*****,1******,*******
1717800,17*****,1******,*******
1717909,17*****,1******,*******
1718006,17*****,1******,*******
1718204,17*****,1******,*******
1718303,17*****,1******,*******
1718402,17*****,1******,*******
1718451,17*****,1******,*******
1718501,17*****,1******,*******
1718550,17*****,1******,*******
1718659,17*****,1******,*******
1718709,17*****,1******,*******
1718758,17*****,1******,*******
1718808,17*****,1******,*******
1718840,17*****,1******,*******
1718865,17*****,1******,*******
1718881,17*****,1******,*******
1718899,17*****,1******,*******
1718907,17*****,1******,*******
1719004,17*****,1******,*******
1720002,17*****,1******,*******
1720101,17*****,1******,*******
1720150,17*****,1******,*******
1720200,17*****,1******,*******
1720259,17*****,1******,*******
1720309,17*****,1******,*******
1720499,17*****,1******,*******
1720655,17*****,1******,*******
1720804,17*****,1******,*******
1720853,17*****,1******,*******
1720903,17*****,1******,*******
1720937,17*****,1******,*******
1720978,17*****,1******,*******
1721000,17*****,1******,*******
1721109,17*****,1******,*******
1721208,17*****,1******,*******
1721257,17*****,1******,*******
1721307,17*****,1******,*******
1722081,17*****,1******,*******
1722107,17*****,1******,*******
2100055,21*****,2******,*******
2100105,21*****,2******,*******
2100154,21*****,2******,*******
2100204,21*****,2******,*******
2100303,21*****,2******,*******
2100402,21*****,2******,*******
2100436,21*****,2******,*******
2100477,21*****,2******,*******
2100501,21*****,2******,*******
2100550,21*****,2******,*******
2100600,21*****,2******,*******
2100709,21*****,2******,*******
2100808,21*****,2******,*******
2100832,21*****,2******,*******
2100873,21*****,2******,*******
2100907,21*****,2******,*******
2100956,21*****,2******,*******
2101004,21*****,2******,*******
2101103,21*****,2******,*******
2101202,21*****,2******,*******
2101251,21*****,2******,*******
2101301,21*****,2******,*******
2101350,21*****,2******,*******
2101400,21*****,2******,*******
2101509,21*****,2******,*******
2101608,21*****,2******,*******
2101707,21*****,2******,*******
2101731,21*****,2******,*******
2101772,21*****,2******,*******
2101806,21*****,2******,*******
2101905,21*****,2******,*******
2101939,21*****,2******,*******
2101970,21*****,2******,*******
2102002,21*****,2******,*******
2102036,21*****,2******,*******
2102077,21*****,2******,*******
2102101,21*****,2******,*******
2102150,21*****,2******,*******
2102200,21*****,2******,*******
2102309,21*****,2******,*******
2102325,21*****,2******,*******
2102358,21*****,2******,*******
2102374,21*****,2******,*******
2102408,21*****,2******,*******
2102507,21*****,2******,*******
2102556,21*****,2******,*******
2102606,21*****,2******,*******
2102705,21*****,2******,*******
2102754,21*****,2******,*******
2102804,21*****,2******,*******
2102903,21*****,2******,*******
2103000,21*****,2******,*******
2103109,21*****,2******,*******
2103125,21*****,2******,*******
2103158,21*****,2******,*******
2103174,21*****,2******,*******
2103208,21*****,2******,*******
2103257,21*****,2******,*******
2103307,21*****,2******,*******
2103406,21*****,2******,*******
2103505,21*****,2******,*******
2103554,21*****,2******,*******
2103604,21*****,2******,*******
2103703,21*****,2******,*******
2103752,21*****,2******,*******
2103802,21*****,2******,*******
2103901,21*****,2******,*******
2104008,21*****,2******,*******
2104057,21*****,2******,*******
2104073,21*****,2******,*******
2104081,21*****,2******,*******
2104099,21*****,2******,*******
2104107,21*****,2******,*******
2104206,21*****,2******,*******
2104305,21*****,2******,*******
2104404,21*****,2******,*******
2104503,21*****,2******,*******
2104552,21*****,2******,*******
2104602,21*****,2******,*******
2104628,21*****,2******,*******
2104651,21*****,2******,*******
2104677,21*****,2******,*******
2104701,21*****,2******,*******
2104800,21*****,2******,*******
2104909,21*****,2******,*******
2105005,21*****,2******,*******
2105104,21*****,2******,*******
2105153,21*****,2******,*******
2105203,21*****,2******,*******
2105302,21*****,2******,*******
2105351,21*****,2******,*******
2105401,21*****,2******,*******
2105427,21*****,2******,*******
2105450,21*****,2******,*******
2105476,21*****,2******,*******
2105500,21*****,2******,*******
2105609,21*****,2******,*******
2105658,21*****,2******,*******
2105708,21*****,2******,*******
2105807,21*****,2******,*******
2105906,21*****,2******,*******
2105922,21*****,2******,*******
2105948,21*****,2******,*******
2105963,21*****,2******,*******
2105989,21*****,2******,*******
2106003,21*****,2******,*******
2106102,21*****,2******,*******
2106201,21*****,2******,*******
2106300,21*****,2******,*******
2106326,21*****,2******,*******
2106359,21*****,2******,*******
2106375,21*****,2******,*******
2106409,21*****,2******,*******
2106508,21*****,2******,*******
2106607,21*****,2******,*******
2106631,21*****,2******,*******
2106672,21*****,2******,*******
2106706,21*****,2******,*******
2106755,21*****,2******,*******
2106805,21*****,2******,*******
2106904,21*****,2******,*******
2107001,21*****,2******,*******
2107100,21*****,2******,*******
2107209,21*****,2******,*******
2107258,21*****,2******,*******
2107308,21*****,2******,*******
2107357,21*****,2******,*******
2107407,21*****,2******,*******
2107456,21*****,2******,*******
2107506,21*****,2******,*******
2107605,21*****,2******,*******
2107704,21*****,2******,*******
2107803,21*****,2******,*******
2107902,21*****,2******,*******
2108009,21*****,2******,*******
2108058,21*****,2******,*******
2108108,21*****,2******,*******
2108207,21*****,2******,*******
2108256,21*****,2******,*******
2108306,21*****,2******,*******
2108405,21*****,2******,*******
2108454,21*****,2******,*******
2108504,21*****,2******,*******
2108603,21*****,2******,*******
2108702,21*****,2******,*******
2108801,21*****,2******,*******
2108900,21*****,2******,*******
2109007,21*****,2******,*******
2109056,21*****,2******,*******
2109106,21*****,2******,*******
2109205,21*****,2******,*******
2109239,21*****,2******,*******
2109270,21*****,2******,*******
2109304,21*****,2******,*******
2109403,21*****,2******,*******
2109452,21*****,2******,*******
2109502,21*****,2******,*******
2109551,21*****,2******,*******
2109601,21*****,2******,*******
2109700,21*****,2******,*******
2109759,21*****,2******,*******
2109809,21*****,2******,*******
2109908,21*****,2******,*******
2110005,21*****,2******,*******
2110039,21*****,2******,*******
2110104,21*****,2******,*******
2110203,21*****,2******,*******
2110237,21*****,2******,*******
2110278,21*****,2******,*******
2110302,21*****,2******,*******
2110401,21*****,2******,*******
2110500,21*****,2******,*******
2110609,21*****,2******,*******
2110658,21*****,2******,*******
2110708,21*****,2******,*******
2110807,21*****,2******,*******
2110856,21*****,2******,*******
2110906,21*****,2******,*******
2111003,21*****,2******,*******
2111029,21*****,2******,*******
2111052,21*****,2******,*******
2111078,21*****,2******,*******
2111102,21*****,2******,*******
2111201,21*****,2******,*******
2111250,21*****,2******,*******
2111300,21*****,2******,*******
2111409,21*****,2******,*******
2111508,21*****,2******,*******
2111532,21*****,2******,*******
2111573,21*****,2******,*******
2111607,21*****,2******,*******
2111631,21*****,2******,*******
2111672,21*****,2******,*******
2111706,21*****,2******,*******
2111722,21*****,2******,*******
2111748,21*****,2******,*******
2111763,21*****,2******,*******
2111789,21*****,2******,*******
2111805,21*****,2******,*******
2111904,21*****,2******,*******
2111953,21*****,2******,*******
2112001,21*****,2******,*******
2112100,21*****,2******,*******
2112209,21*****,2******,*******
2112233,21*****,2******,*******
2112274,21*****,2******,*******
2112308,21*****,2******,*******
2112407,21*****,2******,*******
2112456,21*****,2******,*******
2112506,21*****,2******,*******
2112605,21*****,2******,*******
2112704,21*****,2******,*******
2112803,21*****,2******,*******
2112852,21*****,2******,*******
2112902,21*****,2******,*******
2113009,21*****,2******,*******
2114007,21*****,2******,*******
2200053,22*****,2******,*******
2200103,22*****,2******,*******
2200202,22*****,2******,*******
2200251,22*****,2******,*******
2200277,22*****,2******,*******
2200301,22*****,2******,*******
2200400,22*****,2******,*******
2200459,22*****,2******,*******
2200509,22*****,2******,*******
2200608,22*****,2******,*******
2200707,22*****,2******,*******
2200806,22*****,2******,*******
2200905,22*****,2******,*******
2200954,22*****,2******,*******
2201002,22*****,2******,*******
2201051,22*****,2******,*******
2201101,22*****,2******,*******
2201150,22*****,2******,*******
2201176,22*****,2******,*******
2201200,22*****,2******,*******
2201309,22*****,2******,*******
2201408,22*****,2******,*******
2201507,22*****,2******,*******
2201556,22*****,2******,*******
2201572,22*****,2******,*******
2201606,22*****,2******,*******
2201705,22*****,2******,*******
2201739,22*****,2******,*******
2201770,22*****,2******,*******
2201804,22*****,2******,*******
2201903,22*****,2******,*******
2201919,22*****,2******,*******
2201929,22*****,2******,*******
2201945,22*****,2******,*******
2201960,22*****,2******,*******
2201988,22*****,2******,*******
2202000,22*****,2******,*******
2202026,22*****,2******,*******
2202059,22*****,2******,*******
2202075,22*****,2******,*******
2202083,22*****,2******,*******
2202091,22*****,2******,*******
2202109,22*****,2******,*******
2202117,22*****,2******,*******
2202133,22*****,2******,*******
2202174,22*****,2******,*******
2202208,22*****,2******,*******
2202251,22*****,2******,*******
2202307,22*****,2******,*******
2202406,22*****,2******,*******
2202455,22*****,2******,*******
2202505,22*****,2******,*******
2202539,22*****,2******,*******
2202554,22*****,2******,*******
2202604,22*****,2******,*******
2202653,22*****,2******,*******
2202703,22*****,2******,*******
2202711,22*****,2******,*******
2202729,22*****,2******,*******
2202737,22*****,2******,*******
2202752,22*****,2******,*******
2202778,22*****,2******,*******
2202802,22*****,2******,*******
2202851,22*****,2******,*******
2202901,22*****,2******,*******
2203008,22*****,2******,*******
2203107,22*****,2******,*******
2203206,22*****,2******,*******
2203230,22*****,2******,*******
2203255,22*****,2******,*******
2203271,22*****,2******,*******
2203305,22*****,2******,*******
2203354,22*****,2******,*******
2203404,22*****,2******,*******
2203420,22*****,2******,*******
2203453,22*****,2******,*******
2203503,22*****,2******,*******
2203602,22*****,2******,*******
2203701,22*****,2******,*******
2203750,22*****,2******,*******
2203800,22*****,2******,*******
2203859,22*****,2******,*******
2203909,22*****,2******,*******
2204006,22*****,2******,*******
2204105,22*****,2******,*******
2204154,22*****,2******,*******
2204204,22*****,2******,*******
2204303,22*****,2******,*******
2204352,22*****,2******,*******
2204402,22*****,2******,*******
2204501,22*****,2******,*******
2204550,22*****,2******,*******
2204600,22*****,2******,*******
2204659,22*****,2******,*******
2204709,22*****,2******,*******
2204808,22*****,2******,*******
2204907,22*****,2******,*******
2205003,22*****,2******,*******
2205102,22*****,2******,*******
2205151,22*****,2******,*******
2205201,22*****,2******,*******
2205250,22*****,2******,*******
2205276,22*****,2******,*******
2205300,22*****,2******,*******
2205359,22*****,2******,*******
2205409,22*****,2******,*******
2205458,22*****,2******,*******
2205508,22*****,2******,*******
2205516,22*****,2******,*******
2205524,22*****,2******,*******
2205532,22*****,2******,*******
2205540,22*****,2******,*******
2205557,22*****,2******,*******
2205565,22*****,2******,*******
2205573,22*****,2******,*******
2205581,22*****,2******,*******
2205599,22*****,2******,*******
2205607,22*****,2******,*******
2205706,22*****,2******,*******
2205805,22*****,2******,*******
2205854,22*****,2******,*******
2205904,22*****,2******,*******
2205953,22*****,2******,*******
2206001,22*****,2******,*******
2206050,22*****,2******,*******
2206100,22*****,2******,*******
2206209,22*****,2******,*******
2206308,22*****,2******,*******
2206357,22*****,2******,*******
2206407,22*****,2******,*******
2206506,22*****,2******,*******
2206605,22*****,2******,*******
2206654,22*****,2******,*******
2206670,22*****,2******,*******
2206696,22*****,2******,*******
2206704,22*****,2******,*******
2206720,22*****,2******,*******
2206753,22*****,2******,*******
2206803,22*****,2******,*******
2206902,22*****,2******,*******
2206951,22*****,2******,*******
2207009,22*****,2******,*******
2207108,22*****,2******,*******
2207207,22*****,2******,*******
2207306,22*****,2******,*******
2207355,22*****,2******,*******
2207405,22*****,2******,*******
2207504,22*****,2******,*******
2207553,22*****,2******,*******
2207603,22*****,2******,*******
2207702,22*****,2******,*******
2207751,22*****,2******,*******
2207777,22*****,2******,*******
2207793,22*****,2******,*******
2207801,22*****,2******,*******
2207850,22*****,2******,*******
2207900,22*****,2******,*******
2207934,22*****,2******,*******
2207959,22*****,2******,*******
2208007,22*****,2******,*******
2208106,22*****,2******,*******
2208205,22*****,2******,*******
2208304,22*****,2******,*******
2208403,22*****,2******,*******
2208502,22*****,2******,*******
2208551,22*****,2******,*******
2208601,22*****,2******,*******
2208650,22*****,2******,*******
2208700,22*****,2******,*******
2208809,22*****,2******,*******
2208858,22*****,2******,*******
2208874,22*****,2******,*******
2208908,22*****,2******,*******
2209005,22*****,2******,*******
2209104,22*****,2******,*******
2209153,22*****,2******,*******
2209203,22*****,2******,*******
2209302,22*****,2******,*******
2209351,22*****,2******,*******
2209377,22*****,2******,*******
2209401,22*****,2******,*******
2209450,22*****,2******,*******
2209500,22*****,2******,*******
2209559,22*****,2******,*******
2209609,22*****,2******,*******
2209658,22*****,2******,*******
2209708,22*****,2******,*******
2209757,22*****,2******,*******
2209807,22*****,2******,*******
2209856,22*****,2******,*******
2209872,22*****,2******,*******
2209906,22*****,2******,*******
2209955,22*****,2******,*******
2209971,22*****,2******,*******
2210003,22*****,2******,*******
2210052,22*****,2******,*******
2210102,22*****,2******,*******
2210201,22*****,2******,*******
2210300,22*****,2******,*******
2210359,22*****,2******,*******
2210375,22*****,2******,*******
2210383,22*****,2******,*******
2210391,22*****,2******,*******
2210409,22*****,2******,*******
2210508,22*****,2******,*******
2210607,22*****,2******,*******
2210623,22*****,2******,*******
2210631,22*****,2******,*******
2210656,22*****,2******,*******
2210706,22*****,2******,*******
2210805,22*****,2******,*******
2210904,22*****,2******,*******
2210938,22*****,2******,*******
2210953,22*****,2******,*******
2210979,22*****,2******,*******
2211001,22*****,2******,*******
2211100,22*****,2******,*******
2211209,22*****,2******,*******
2211308,22*****,2******,*******
2211357,22*****,2******,*******
2211407,22*****,2******,*******
2211506,22*****,2******,*******
2211605,22*****,2******,*******
2211704,22*****,2******,*******
2300101,23*****,2******,*******
2300150,23*****,2******,*******
2300200,23*****,2******,*******
2300309,23*****,2******,*******
2300408,23*****,2******,*******
2300507,23*****,2******,*******
2300606,23*****,2******,*******
2300705,23*****,2******,*******
2300754,23*****,2******,*******
2300804,23*****,2******,*******
2300903,23*****,2******,*******
2301000,23*****,2******,*******
2301109,23*****,2******,*******
2301208,23*****,2******,*******
2301257,23*****,2******,*******
2301307,23*****,2******,*******
2301406,23*****,2******,*******
2301505,23*****,2******,*******
2301604,23*****,2******,*******
2301703,23*****,2******,*******
2301802,23*****,2******,*******
2301851,23*****,2******,*******
2301901,23*****,2******,*******
2301950,23*****,2******,*******
2302008,23*****,2******,*******
2302057,23*****,2******,*******
2302107,23*****,2******,*******
2302206,23*****,2******,*******
2302305,23*****,2******,*******
2302404,23*****,2******,*******
2302503,23*****,2******,*******
2302602,23*****,2******,*******
2302701,23*****,2******,*******
2302800,23*****,2******,*******
2302909,23*****,2******,*******
2303006,23*****,2******,*******
2303105,23*****,2******,*******
2303204,23*****,2******,*******
2303303,23*****,2******,*******
2303402,23*****,2******,*******
2303501,23*****,2******,*******
2303600,23*****,2******,*******
2303659,23*****,2******,*******
2303709,23*****,2******,*******
2303808,23*****,2******,*******
2303907,23*****,2******,*******
2303931,23*****,2******,*******
2303956,23*****,2******,*******
2304004,23*****,2******,*******
2304103,23*****,2******,*******
2304202,23*****,2******,*******
2304236,23*****,2******,*******
2304251,23*****,2******,*******
2304269,23*****,2******,*******
2304277,23*****,2******,*******
2304285,23*****,2******,*******
2304301,23*****,2******,*******
2304350,23*****,2******,*******
2304400,23*****,2******,*******
2304459,23*****,2******,*******
2304509,23*****,2******,*******
2304608,23*****,2******,*******
2304657,23*****,2******,*******
2304707,23*****,2******,*******
2304806,23*****,2******,*******
2304905,23*****,2******,*******
2304954,23*****,2******,*******
2305001,23*****,2******,*******
2305100,23*****,2******,*******
2305209,23*****,2******,*******
2305233,23*****,2******,*******
2305266,23*****,2******,*******
2305308,23*****,2******,*******
2305332,23*****,2******,*******
2305357,23*****,2******,*******
2305407,23*****,2******,*******
2305506,23*****,2******,*******
2305605,23*****,2******,*******
2305654,23*****,2******,*******
2305704,23*****,2******,*******
2305803,23*****,2******,*******
2305902,23*****,2******,*******
2306009,23*****,2******,*******
2306108,23*****,2******,*******
2306207,23*****,2******,*******
2306256,23*****,2******,*******
2306306,23*****,2******,*******
2306405,23*****,2******,*******
2306504,23*****,2******,*******
2306553,23*****,2******,*******
2306603,23*****,2******,*******
2306702,23*****,2******,*******
2306801,23*****,2******,*******
2306900,23*****,2******,*******
2307007,23*****,2******,*******
2307106,23*****,2******,*******
2307205,23*****,2******,*******
2307254,23*****,2******,*******
2307304,23*****,2******,*******
2307403,23*****,2******,*******
2307502,23*****,2******,*******
2307601,23*****,2******,*******
2307635,23*****,2******,*******
2307650,23*****,2******,*******
2307700,23*****,2******,*******
2307809,23*****,2******,*******
2307908,23*****,2******,*******
